STATIONS_ID,MESS_DATUM,QN_4,TT_TER,RF_TER,eor
3379,2009103112,10,6.3,73.0,eor
3379,2009103118,10,4.7,86.0,eor
3379,2009110106,10,3.2,89.0,eor
3379,2009110112,10,12.6,58.0,eor
3379,2009110118,10,6.0,92.0,eor
3379,2009110206,10,5.9,93.0,eor
3379,2009110212,10,10.7,88.0,eor
3379,2009110218,10,6.3,91.0,eor
3379,2009110306,10,4.8,87.0,eor
3379,2009110312,10,7.4,70.0,eor
3379,2009110318,10,5.6,78.0,eor
3379,2009110406,10,6.8,91.0,eor
3379,2009110412,10,10.4,60.0,eor
3379,2009110418,10,6.8,73.0,eor
3379,2009110506,10,5.3,80.0,eor
3379,2009110512,10,9.6,54.0,eor
3379,2009110518,10,7.2,67.0,eor
3379,2009110606,10,1.5,90.0,eor
3379,2009110612,10,7.9,69.0,eor
3379,2009110618,10,4.8,87.0,eor
3379,2009110706,10,-0.6,96.0,eor
3379,2009110712,10,6.3,77.0,eor
3379,2009110718,10,4.6,91.0,eor
3379,2009110806,10,2.3,97.0,eor
3379,2009110812,10,4.3,86.0,eor
3379,2009110818,10,3.9,93.0,eor
3379,2009110906,10,3.5,94.0,eor
3379,2009110912,10,5.0,84.0,eor
3379,2009110918,10,4.5,81.0,eor
3379,2009111006,10,3.1,89.0,eor
3379,2009111012,10,5.5,70.0,eor
3379,2009111018,10,4.8,79.0,eor
3379,2009111106,10,4.2,85.0,eor
3379,2009111112,10,5.9,80.0,eor
3379,2009111118,10,5.4,83.0,eor
3379,2009111206,10,0.9,90.0,eor
3379,2009111212,10,8.4,53.0,eor
3379,2009111218,10,7.7,85.0,eor
3379,2009111306,10,7.4,91.0,eor
3379,2009111312,10,15.8,59.0,eor
3379,2009111318,10,11.4,78.0,eor
3379,2009111406,10,3.3,91.0,eor
3379,2009111412,10,9.7,78.0,eor
3379,2009111418,10,11.2,66.0,eor
3379,2009111506,10,7.8,76.0,eor
3379,2009111512,10,11.6,62.0,eor
3379,2009111518,10,10.4,76.0,eor
3379,2009111606,10,8.6,93.0,eor
3379,2009111612,10,12.1,89.0,eor
3379,2009111618,10,12.2,89.0,eor
3379,2009111706,10,9.4,87.0,eor
3379,2009111712,10,18.3,50.0,eor
3379,2009111718,10,17.8,45.0,eor
3379,2009111806,10,8.3,92.0,eor
3379,2009111812,10,13.1,74.0,eor
3379,2009111818,10,10.4,79.0,eor
3379,2009111906,10,5.7,91.0,eor
3379,2009111912,10,14.6,55.0,eor
3379,2009111918,10,9.1,86.0,eor
3379,2009112006,10,3.6,88.0,eor
3379,2009112012,10,12.1,56.0,eor
3379,2009112018,10,8.6,77.0,eor
3379,2009112106,10,5.5,82.0,eor
3379,2009112112,10,15.5,41.0,eor
3379,2009112118,10,8.1,75.0,eor
3379,2009112206,10,2.6,90.0,eor
3379,2009112212,10,16.1,49.0,eor
3379,2009112218,10,12.3,70.0,eor
3379,2009112306,10,8.7,66.0,eor
3379,2009112312,10,12.7,48.0,eor
3379,2009112318,10,11.0,58.0,eor
3379,2009112406,10,10.5,69.0,eor
3379,2009112412,10,10.8,82.0,eor
3379,2009112418,10,11.4,71.0,eor
3379,2009112506,10,6.4,83.0,eor
3379,2009112512,10,16.2,38.0,eor
3379,2009112518,10,10.9,69.0,eor
3379,2009112606,10,9.4,69.0,eor
3379,2009112612,10,10.6,66.0,eor
3379,2009112618,10,9.2,72.0,eor
3379,2009112706,10,8.0,72.0,eor
3379,2009112712,10,11.1,53.0,eor
3379,2009112718,10,7.8,77.0,eor
3379,2009112806,10,6.6,72.0,eor
3379,2009112812,10,10.7,49.0,eor
3379,2009112818,10,7.1,70.0,eor
3379,2009112906,10,1.3,89.0,eor
3379,2009112912,10,7.8,65.0,eor
3379,2009112918,10,11.5,42.0,eor
3379,2009113006,10,5.3,66.0,eor
3379,2009113012,10,5.4,86.0,eor
3379,2009113018,10,3.7,93.0,eor
3379,2009120106,10,2.6,90.0,eor
3379,2009120112,10,3.3,91.0,eor
3379,2009120118,10,2.1,94.0,eor
3379,2009120206,10,2.3,92.0,eor
3379,2009120212,10,5.6,75.0,eor
3379,2009120218,10,1.0,92.0,eor
3379,2009120306,10,0.1,90.0,eor
3379,2009120312,10,6.0,70.0,eor
3379,2009120318,10,2.1,89.0,eor
3379,2009120406,10,2.9,91.0,eor
3379,2009120412,10,3.0,91.0,eor
3379,2009120418,10,2.6,90.0,eor
3379,2009120506,10,-0.4,97.0,eor
3379,2009120512,10,4.7,70.0,eor
3379,2009120518,10,5.2,75.0,eor
3379,2009120606,10,4.7,78.0,eor
3379,2009120612,10,9.5,62.0,eor
3379,2009120618,10,8.6,62.0,eor
3379,2009120706,10,8.3,90.0,eor
3379,2009120712,10,10.3,82.0,eor
3379,2009120718,10,8.5,92.0,eor
3379,2009120806,10,6.8,91.0,eor
3379,2009120812,10,5.8,76.0,eor
3379,2009120818,10,4.1,82.0,eor
3379,2009120906,10,3.3,89.0,eor
3379,2009120912,10,6.6,63.0,eor
3379,2009120918,10,2.5,82.0,eor
3379,2009121006,10,2.3,70.0,eor
3379,2009121012,10,5.7,93.0,eor
3379,2009121018,10,5.8,88.0,eor
3379,2009121106,10,3.3,90.0,eor
3379,2009121112,10,1.4,94.0,eor
3379,2009121118,10,1.7,94.0,eor
3379,2009121206,10,0.0,96.0,eor
3379,2009121212,10,0.6,83.0,eor
3379,2009121218,10,-0.1,92.0,eor
3379,2009121306,10,-1.8,91.0,eor
3379,2009121312,10,-1.6,81.0,eor
3379,2009121318,10,-2.5,84.0,eor
3379,2009121406,10,-4.1,75.0,eor
3379,2009121412,10,-3.9,81.0,eor
3379,2009121418,10,-4.0,77.0,eor
3379,2009121506,10,-4.9,75.0,eor
3379,2009121512,10,-3.9,75.0,eor
3379,2009121518,10,-3.0,78.0,eor
3379,2009121606,10,-3.9,74.0,eor
3379,2009121612,10,-3.4,65.0,eor
3379,2009121618,10,-4.1,58.0,eor
3379,2009121706,10,-5.2,66.0,eor
3379,2009121712,10,-4.4,57.0,eor
3379,2009121718,10,-5.8,77.0,eor
3379,2009121806,10,-8.5,91.0,eor
3379,2009121812,10,-4.8,61.0,eor
3379,2009121818,10,-6.4,76.0,eor
3379,2009121906,10,-9.4,85.0,eor
3379,2009121912,10,-9.6,76.0,eor
3379,2009121918,10,-12.8,82.0,eor
3379,2009122006,10,-15.6,83.0,eor
3379,2009122012,10,-6.6,60.0,eor
3379,2009122018,10,-5.4,66.0,eor
3379,2009122106,10,-1.0,92.0,eor
3379,2009122112,10,1.1,84.0,eor
3379,2009122118,10,-0.9,87.0,eor
3379,2009122206,10,0.3,86.0,eor
3379,2009122212,10,10.6,48.0,eor
3379,2009122218,10,5.4,75.0,eor
3379,2009122306,10,3.4,95.0,eor
3379,2009122312,10,2.6,85.0,eor
3379,2009122318,10,2.2,90.0,eor
3379,2009122406,10,0.7,94.0,eor
3379,2009122412,10,2.6,88.0,eor
3379,2009122418,10,1.7,95.0,eor
3379,2009122506,10,9.3,77.0,eor
3379,2009122512,10,6.2,68.0,eor
3379,2009122518,10,3.9,71.0,eor
3379,2009122606,10,1.0,69.0,eor
3379,2009122612,10,4.8,48.0,eor
3379,2009122618,10,-0.5,75.0,eor
3379,2009122706,10,-2.4,82.0,eor
3379,2009122712,10,2.1,58.0,eor
3379,2009122718,10,3.5,36.0,eor
3379,2009122806,10,2.2,76.0,eor
3379,2009122812,10,4.8,59.0,eor
3379,2009122818,10,0.3,78.0,eor
3379,2009122906,10,-0.7,81.0,eor
3379,2009122912,10,0.9,89.0,eor
3379,2009122918,10,5.2,89.0,eor
3379,2009123006,10,8.3,79.0,eor
3379,2009123012,10,7.8,85.0,eor
3379,2009123018,10,7.7,90.0,eor
3379,2009123106,10,6.0,88.0,eor
3379,2009123112,10,7.1,83.0,eor
3379,2009123118,10,6.3,86.0,eor
3379,2010010106,10,2.5,90.0,eor
3379,2010010112,10,3.9,87.0,eor
3379,2010010118,10,2.9,94.0,eor
3379,2010010206,10,-1.7,95.0,eor
3379,2010010212,10,-3.2,91.0,eor
3379,2010010218,10,-3.8,80.0,eor
3379,2010010306,10,-5.6,78.0,eor
3379,2010010312,10,-1.4,52.0,eor
3379,2010010318,10,-2.6,59.0,eor
3379,2010010406,10,-7.0,77.0,eor
3379,2010010412,10,-1.4,49.0,eor
3379,2010010418,10,-5.4,81.0,eor
3379,2010010506,10,-8.1,95.0,eor
3379,2010010512,10,-6.5,87.0,eor
3379,2010010518,10,-5.7,86.0,eor
3379,2010010606,10,-6.4,89.0,eor
3379,2010010612,10,-3.9,80.0,eor
3379,2010010618,10,-3.1,80.0,eor
3379,2010010706,10,-2.8,91.0,eor
3379,2010010712,10,-0.9,66.0,eor
3379,2010010718,10,-2.4,85.0,eor
3379,2010010806,10,-3.8,91.0,eor
3379,2010010812,10,-3.1,90.0,eor
3379,2010010818,10,-3.4,95.0,eor
3379,2010010906,10,-4.6,96.0,eor
3379,2010010912,10,-4.3,96.0,eor
3379,2010010918,10,-4.5,95.0,eor
3379,2010011006,10,-4.4,92.0,eor
3379,2010011012,10,-3.7,86.0,eor
3379,2010011018,10,-3.8,89.0,eor
3379,2010011106,10,-4.6,92.0,eor
3379,2010011112,10,-3.5,87.0,eor
3379,2010011118,10,-3.8,93.0,eor
3379,2010011206,10,-3.6,88.0,eor
3379,2010011212,10,-1.5,79.0,eor
3379,2010011218,10,-4.0,91.0,eor
3379,2010011306,10,-7.0,95.0,eor
3379,2010011312,10,-4.8,88.0,eor
3379,2010011318,10,-4.6,91.0,eor
3379,2010011406,10,-2.7,91.0,eor
3379,2010011412,10,-0.3,81.0,eor
3379,2010011418,10,-2.9,91.0,eor
3379,2010011506,10,-3.3,93.0,eor
3379,2010011512,10,-2.1,87.0,eor
3379,2010011518,10,-1.6,87.0,eor
3379,2010011606,10,-3.8,94.0,eor
3379,2010011612,10,-2.9,86.0,eor
3379,2010011618,10,-3.4,90.0,eor
3379,2010011706,10,1.9,88.0,eor
3379,2010011712,10,6.4,75.0,eor
3379,2010011718,10,3.4,88.0,eor
3379,2010011806,10,1.8,89.0,eor
3379,2010011812,10,3.7,74.0,eor
3379,2010011818,10,2.4,84.0,eor
3379,2010011906,10,-1.2,96.0,eor
3379,2010011912,10,4.5,56.0,eor
3379,2010011918,10,0.9,90.0,eor
3379,2010012006,10,-1.1,94.0,eor
3379,2010012012,10,0.0,85.0,eor
3379,2010012018,10,-0.2,83.0,eor
3379,2010012106,10,-1.1,85.0,eor
3379,2010012112,10,-0.2,84.0,eor
3379,2010012118,10,0.2,84.0,eor
3379,2010012206,10,-0.7,92.0,eor
3379,2010012212,10,-0.2,88.0,eor
3379,2010012218,10,-1.2,86.0,eor
3379,2010012306,10,-1.9,87.0,eor
3379,2010012312,10,-1.4,82.0,eor
3379,2010012318,10,-1.7,82.0,eor
3379,2010012406,10,-2.9,86.0,eor
3379,2010012412,10,-1.9,82.0,eor
3379,2010012418,10,-3.2,86.0,eor
3379,2010012506,10,-3.6,89.0,eor
3379,2010012512,10,-0.4,78.0,eor
3379,2010012518,10,-2.0,85.0,eor
3379,2010012606,10,-3.3,95.0,eor
3379,2010012612,10,-5.3,84.0,eor
3379,2010012618,10,-5.7,86.0,eor
3379,2010012706,10,-8.4,89.0,eor
3379,2010012712,10,-7.1,83.0,eor
3379,2010012718,10,-6.5,88.0,eor
3379,2010012806,10,-2.7,97.0,eor
3379,2010012812,10,-1.2,87.0,eor
3379,2010012818,10,-1.4,82.0,eor
3379,2010012906,10,-0.9,82.0,eor
3379,2010012912,10,1.2,71.0,eor
3379,2010012918,10,0.8,82.0,eor
3379,2010013006,10,-1.6,91.0,eor
3379,2010013012,10,-1.1,67.0,eor
3379,2010013018,10,-3.3,93.0,eor
3379,2010013106,10,-4.9,91.0,eor
3379,2010013112,10,-2.3,58.0,eor
3379,2010013118,10,-3.5,80.0,eor
3379,2010020106,10,-3.6,77.0,eor
3379,2010020112,10,-2.6,64.0,eor
3379,2010020118,10,-3.4,85.0,eor
3379,2010020206,10,-2.4,80.0,eor
3379,2010020212,10,1.3,52.0,eor
3379,2010020218,10,1.0,59.0,eor
3379,2010020306,10,2.1,86.0,eor
3379,2010020312,10,3.7,78.0,eor
3379,2010020318,10,3.9,81.0,eor
3379,2010020406,10,0.7,88.0,eor
3379,2010020412,10,6.9,60.0,eor
3379,2010020418,10,1.5,86.0,eor
3379,2010020506,10,-1.7,96.0,eor
3379,2010020512,10,0.4,88.0,eor
3379,2010020518,10,0.7,89.0,eor
3379,2010020606,10,1.7,95.0,eor
3379,2010020612,10,2.6,94.0,eor
3379,2010020618,10,1.4,94.0,eor
3379,2010020706,10,0.0,97.0,eor
3379,2010020712,10,0.2,92.0,eor
3379,2010020718,10,-0.1,88.0,eor
3379,2010020806,10,-4.4,97.0,eor
3379,2010020812,10,-3.1,87.0,eor
3379,2010020818,10,-3.8,89.0,eor
3379,2010020906,10,-4.7,94.0,eor
3379,2010020912,10,-4.5,94.0,eor
3379,2010020918,10,-4.1,92.0,eor
3379,2010021006,10,-5.5,93.0,eor
3379,2010021012,10,-5.2,85.0,eor
3379,2010021018,10,-6.8,93.0,eor
3379,2010021106,10,-8.3,92.0,eor
3379,2010021112,10,-5.9,88.0,eor
3379,2010021118,10,-5.3,93.0,eor
3379,2010021206,10,-7.0,90.0,eor
3379,2010021212,10,-5.1,76.0,eor
3379,2010021218,10,-5.2,83.0,eor
3379,2010021306,10,-5.8,87.0,eor
3379,2010021312,10,-3.0,73.0,eor
3379,2010021318,10,-3.6,76.0,eor
3379,2010021406,10,-4.6,77.0,eor
3379,2010021412,10,-4.4,79.0,eor
3379,2010021418,10,-4.7,79.0,eor
3379,2010021506,10,-5.3,72.0,eor
3379,2010021512,10,-3.9,69.0,eor
3379,2010021518,10,-5.3,80.0,eor
3379,2010021606,10,-8.8,92.0,eor
3379,2010021612,10,-1.9,62.0,eor
3379,2010021618,10,-3.0,80.0,eor
3379,2010021706,10,-5.2,89.0,eor
3379,2010021712,10,1.8,62.0,eor
3379,2010021718,10,0.2,81.0,eor
3379,2010021806,10,-1.5,92.0,eor
3379,2010021812,10,8.1,67.0,eor
3379,2010021818,10,3.9,85.0,eor
3379,2010021906,10,0.3,94.0,eor
3379,2010021912,10,1.3,87.0,eor
3379,2010021918,10,1.3,96.0,eor
3379,2010022006,10,0.0,88.0,eor
3379,2010022012,10,2.4,67.0,eor
3379,2010022018,10,0.9,70.0,eor
3379,2010022106,10,-0.5,75.0,eor
3379,2010022112,10,7.0,31.0,eor
3379,2010022118,10,2.6,55.0,eor
3379,2010022206,10,2.7,50.0,eor
3379,2010022212,10,6.3,66.0,eor
3379,2010022218,10,6.6,49.0,eor
3379,2010022306,10,4.4,54.0,eor
3379,2010022312,10,12.0,44.0,eor
3379,2010022318,10,7.5,79.0,eor
3379,2010022406,10,5.1,73.0,eor
3379,2010022412,10,11.1,53.0,eor
3379,2010022418,10,6.2,85.0,eor
3379,2010022506,10,6.4,63.0,eor
3379,2010022512,10,13.4,34.0,eor
3379,2010022518,10,9.0,54.0,eor
3379,2010022606,10,6.6,77.0,eor
3379,2010022612,10,9.5,50.0,eor
3379,2010022618,10,4.8,67.0,eor
3379,2010022706,10,3.3,60.0,eor
3379,2010022712,10,10.6,25.0,eor
3379,2010022718,10,8.2,30.0,eor
3379,2010022806,10,6.3,59.0,eor
3379,2010022812,10,11.4,49.0,eor
3379,2010022818,10,11.3,41.0,eor
3379,2010030106,10,5.1,57.0,eor
3379,2010030112,10,9.7,34.0,eor
3379,2010030118,10,7.6,43.0,eor
3379,2010030206,10,2.6,68.0,eor
3379,2010030212,10,3.3,91.0,eor
3379,2010030218,10,1.8,94.0,eor
3379,2010030306,10,-1.5,100.0,eor
3379,2010030312,10,4.5,66.0,eor
3379,2010030318,10,2.0,78.0,eor
3379,2010030406,10,-1.5,71.0,eor
3379,2010030412,10,2.9,50.0,eor
3379,2010030418,10,1.4,56.0,eor
3379,2010030506,10,-3.2,76.0,eor
3379,2010030512,10,-1.2,40.0,eor
3379,2010030518,10,-2.3,44.0,eor
3379,2010030606,10,-3.5,90.0,eor
3379,2010030612,10,-1.7,90.0,eor
3379,2010030618,10,-3.1,89.0,eor
3379,2010030706,10,-7.4,88.0,eor
3379,2010030712,10,-3.0,58.0,eor
3379,2010030718,10,-4.5,63.0,eor
3379,2010030806,10,-10.6,90.0,eor
3379,2010030812,10,-2.3,50.0,eor
3379,2010030818,10,-4.4,63.0,eor
3379,2010030906,10,-8.7,83.0,eor
3379,2010030912,10,-2.1,53.0,eor
3379,2010030918,10,-2.5,49.0,eor
3379,2010031006,10,-5.8,64.0,eor
3379,2010031012,10,0.6,46.0,eor
3379,2010031018,10,0.1,60.0,eor
3379,2010031106,10,-3.0,88.0,eor
3379,2010031112,10,-0.8,83.0,eor
3379,2010031118,10,-1.8,95.0,eor
3379,2010031206,10,-3.9,93.0,eor
3379,2010031212,10,2.1,54.0,eor
3379,2010031218,10,0.2,70.0,eor
3379,2010031306,10,-0.8,79.0,eor
3379,2010031312,10,3.6,57.0,eor
3379,2010031318,10,1.6,84.0,eor
3379,2010031406,10,1.8,69.0,eor
3379,2010031412,10,2.1,78.0,eor
3379,2010031418,10,2.4,69.0,eor
3379,2010031506,10,1.6,85.0,eor
3379,2010031512,10,0.4,92.0,eor
3379,2010031518,10,3.5,78.0,eor
3379,2010031606,10,1.5,94.0,eor
3379,2010031612,10,3.9,85.0,eor
3379,2010031618,10,4.1,84.0,eor
3379,2010031706,10,1.0,82.0,eor
3379,2010031712,10,8.9,41.0,eor
3379,2010031718,10,8.2,44.0,eor
3379,2010031806,10,4.5,49.0,eor
3379,2010031812,10,15.4,27.0,eor
3379,2010031818,10,11.0,34.0,eor
3379,2010031906,10,6.9,44.0,eor
3379,2010031912,10,16.5,27.0,eor
3379,2010031918,10,12.9,37.0,eor
3379,2010032006,10,10.9,39.0,eor
3379,2010032012,10,16.8,43.0,eor
3379,2010032018,10,15.0,61.0,eor
3379,2010032106,10,11.3,65.0,eor
3379,2010032112,10,13.1,72.0,eor
3379,2010032118,10,13.3,69.0,eor
3379,2010032206,10,7.0,84.0,eor
3379,2010032212,10,12.3,63.0,eor
3379,2010032218,10,11.6,68.0,eor
3379,2010032306,10,5.6,91.0,eor
3379,2010032312,10,15.1,43.0,eor
3379,2010032318,10,12.8,48.0,eor
3379,2010032406,10,5.3,83.0,eor
3379,2010032412,10,16.7,44.0,eor
3379,2010032418,10,15.3,40.0,eor
3379,2010032506,10,8.1,61.0,eor
3379,2010032512,10,20.5,19.0,eor
3379,2010032518,10,18.7,27.0,eor
3379,2010032606,10,11.7,45.0,eor
3379,2010032612,10,23.4,19.0,eor
3379,2010032618,10,7.3,72.0,eor
3379,2010032706,10,6.1,75.0,eor
3379,2010032712,10,12.1,39.0,eor
3379,2010032718,10,11.2,44.0,eor
3379,2010032806,10,6.2,84.0,eor
3379,2010032812,10,10.7,58.0,eor
3379,2010032818,10,9.6,65.0,eor
3379,2010032906,10,9.3,80.0,eor
3379,2010032912,10,14.8,53.0,eor
3379,2010032918,10,14.6,52.0,eor
3379,2010033006,10,10.1,58.0,eor
3379,2010033012,10,20.4,20.0,eor
3379,2010033018,10,16.8,28.0,eor
3379,2010033106,10,5.9,65.0,eor
3379,2010033112,10,10.5,37.0,eor
3379,2010033118,10,7.2,58.0,eor
3379,2010040106,10,3.3,79.0,eor
3379,2010040112,10,2.6,83.0,eor
3379,2010040118,10,3.6,66.0,eor
3379,2010040206,10,0.8,72.0,eor
3379,2010040212,10,8.4,37.0,eor
3379,2010040218,10,8.5,29.0,eor
3379,2010040306,10,5.4,57.0,eor
3379,2010040312,10,14.0,27.0,eor
3379,2010040318,10,12.9,41.0,eor
3379,2010040406,10,7.5,71.0,eor
3379,2010040412,10,9.6,58.0,eor
3379,2010040418,10,6.7,82.0,eor
3379,2010040506,10,4.9,79.0,eor
3379,2010040512,10,8.2,63.0,eor
3379,2010040518,10,7.8,64.0,eor
3379,2010040606,10,1.8,92.0,eor
3379,2010040612,10,12.7,33.0,eor
3379,2010040618,10,11.2,42.0,eor
3379,2010040706,10,3.6,71.0,eor
3379,2010040712,10,15.5,41.0,eor
3379,2010040718,10,14.1,36.0,eor
3379,2010040806,10,3.9,71.0,eor
3379,2010040812,10,15.5,37.0,eor
3379,2010040818,10,15.2,28.0,eor
3379,2010040906,10,6.1,78.0,eor
3379,2010040912,10,15.0,49.0,eor
3379,2010040918,10,11.6,62.0,eor
3379,2010041006,10,7.2,68.0,eor
3379,2010041012,10,11.2,41.0,eor
3379,2010041018,10,8.3,48.0,eor
3379,2010041106,10,0.4,90.0,eor
3379,2010041112,10,5.6,64.0,eor
3379,2010041118,10,6.2,63.0,eor
3379,2010041206,10,2.8,91.0,eor
3379,2010041212,10,7.2,52.0,eor
3379,2010041218,10,7.2,55.0,eor
3379,2010041306,10,4.0,84.0,eor
3379,2010041312,10,9.7,54.0,eor
3379,2010041318,10,9.9,57.0,eor
3379,2010041406,10,5.1,92.0,eor
3379,2010041412,10,7.3,85.0,eor
3379,2010041418,10,5.1,93.0,eor
3379,2010041506,10,4.3,93.0,eor
3379,2010041512,10,7.1,75.0,eor
3379,2010041518,10,8.9,66.0,eor
3379,2010041606,10,6.1,91.0,eor
3379,2010041612,10,11.2,57.0,eor
3379,2010041618,10,12.0,60.0,eor
3379,2010041706,10,5.5,77.0,eor
3379,2010041712,10,13.2,53.0,eor
3379,2010041718,10,12.6,48.0,eor
3379,2010041806,10,5.6,70.0,eor
3379,2010041812,10,12.7,56.0,eor
3379,2010041818,10,10.5,71.0,eor
3379,2010041906,10,8.6,73.0,eor
3379,2010041912,10,18.1,25.0,eor
3379,2010041918,10,16.4,28.0,eor
3379,2010042006,10,10.2,60.0,eor
3379,2010042012,10,16.6,37.0,eor
3379,2010042018,10,13.2,57.0,eor
3379,2010042106,10,6.7,62.0,eor
3379,2010042112,10,12.9,46.0,eor
3379,2010042118,10,11.1,35.0,eor
3379,2010042206,10,4.8,62.0,eor
3379,2010042212,10,11.9,34.0,eor
3379,2010042218,10,11.8,33.0,eor
3379,2010042306,10,5.3,53.0,eor
3379,2010042312,10,14.9,40.0,eor
3379,2010042318,10,14.5,36.0,eor
3379,2010042406,10,7.7,82.0,eor
3379,2010042412,10,18.6,29.0,eor
3379,2010042418,10,17.2,25.0,eor
3379,2010042506,10,9.1,75.0,eor
3379,2010042512,10,19.7,43.0,eor
3379,2010042518,10,18.7,47.0,eor
3379,2010042606,10,12.5,66.0,eor
3379,2010042612,10,13.6,73.0,eor
3379,2010042618,10,14.2,61.0,eor
3379,2010042706,10,10.5,79.0,eor
3379,2010042712,10,16.8,39.0,eor
3379,2010042718,10,16.8,37.0,eor
3379,2010042806,10,9.4,73.0,eor
3379,2010042812,10,19.1,33.0,eor
3379,2010042818,10,18.5,34.0,eor
3379,2010042906,10,12.2,62.0,eor
3379,2010042912,10,23.9,24.0,eor
3379,2010042918,10,22.6,30.0,eor
3379,2010043006,10,17.4,51.0,eor
3379,2010043012,10,22.4,41.0,eor
3379,2010043018,10,19.7,53.0,eor
3379,2010050106,10,13.5,85.0,eor
3379,2010050112,10,14.9,72.0,eor
3379,2010050118,10,12.9,79.0,eor
3379,2010050206,10,10.9,92.0,eor
3379,2010050212,10,14.0,76.0,eor
3379,2010050218,10,9.9,93.0,eor
3379,2010050306,10,7.5,93.0,eor
3379,2010050312,10,10.8,75.0,eor
3379,2010050318,10,11.7,77.0,eor
3379,2010050406,10,9.1,93.0,eor
3379,2010050412,10,10.5,95.0,eor
3379,2010050418,10,9.7,95.0,eor
3379,2010050506,10,7.8,96.0,eor
3379,2010050512,10,10.6,83.0,eor
3379,2010050518,10,10.5,89.0,eor
3379,2010050606,10,8.0,97.0,eor
3379,2010050612,10,9.0,93.0,eor
3379,2010050618,10,8.8,81.0,eor
3379,2010050706,10,5.0,89.0,eor
3379,2010050712,10,9.6,68.0,eor
3379,2010050718,10,10.0,68.0,eor
3379,2010050806,10,8.5,81.0,eor
3379,2010050812,10,13.8,59.0,eor
3379,2010050818,10,12.4,73.0,eor
3379,2010050906,10,7.8,86.0,eor
3379,2010050912,10,17.8,41.0,eor
3379,2010050918,10,16.2,55.0,eor
3379,2010051006,10,10.6,90.0,eor
3379,2010051012,10,13.7,76.0,eor
3379,2010051018,10,12.2,86.0,eor
3379,2010051106,10,10.1,93.0,eor
3379,2010051112,10,19.3,63.0,eor
3379,2010051118,10,19.9,60.0,eor
3379,2010051206,10,12.1,79.0,eor
3379,2010051212,10,14.3,62.0,eor
3379,2010051218,10,13.3,66.0,eor
3379,2010051306,10,9.1,90.0,eor
3379,2010051312,10,9.1,93.0,eor
3379,2010051318,10,8.5,97.0,eor
3379,2010051406,10,6.5,96.0,eor
3379,2010051412,10,8.1,85.0,eor
3379,2010051418,10,8.7,83.0,eor
3379,2010051506,10,6.5,91.0,eor
3379,2010051512,10,7.7,78.0,eor
3379,2010051518,10,7.7,79.0,eor
3379,2010051606,10,6.2,86.0,eor
3379,2010051612,10,9.7,69.0,eor
3379,2010051618,10,10.7,65.0,eor
3379,2010051706,10,9.4,71.0,eor
3379,2010051712,10,12.8,62.0,eor
3379,2010051718,10,12.8,63.0,eor
3379,2010051806,10,7.6,76.0,eor
3379,2010051812,10,8.3,74.0,eor
3379,2010051818,10,9.1,69.0,eor
3379,2010051906,10,6.4,78.0,eor
3379,2010051912,10,10.6,57.0,eor
3379,2010051918,10,6.6,92.0,eor
3379,2010052006,10,6.8,95.0,eor
3379,2010052012,10,8.9,93.0,eor
3379,2010052018,10,8.9,93.0,eor
3379,2010052106,10,8.9,97.0,eor
3379,2010052112,10,13.6,78.0,eor
3379,2010052118,10,13.9,74.0,eor
3379,2010052206,10,11.8,89.0,eor
3379,2010052212,10,16.9,65.0,eor
3379,2010052218,10,18.0,57.0,eor
3379,2010052306,10,12.3,83.0,eor
3379,2010052312,10,19.9,48.0,eor
3379,2010052318,10,19.6,45.0,eor
3379,2010052406,10,14.6,66.0,eor
3379,2010052412,10,23.3,37.0,eor
3379,2010052418,10,23.3,32.0,eor
3379,2010052506,10,17.7,59.0,eor
3379,2010052512,10,25.6,33.0,eor
3379,2010052518,10,22.4,49.0,eor
3379,2010052606,10,16.1,72.0,eor
3379,2010052612,10,21.6,47.0,eor
3379,2010052618,10,18.9,70.0,eor
3379,2010052706,10,14.1,88.0,eor
3379,2010052712,10,14.3,86.0,eor
3379,2010052718,10,15.2,79.0,eor
3379,2010052806,10,14.2,76.0,eor
3379,2010052812,10,20.2,49.0,eor
3379,2010052818,10,16.1,78.0,eor
3379,2010052906,10,14.0,85.0,eor
3379,2010052912,10,19.1,56.0,eor
3379,2010052918,10,15.9,86.0,eor
3379,2010053006,10,12.2,90.0,eor
3379,2010053012,10,17.5,65.0,eor
3379,2010053018,10,15.7,65.0,eor
3379,2010053106,10,7.0,86.0,eor
3379,2010053112,10,10.3,82.0,eor
3379,2010053118,10,9.7,85.0,eor
3379,2010060106,10,9.2,96.0,eor
3379,2010060112,10,12.3,79.0,eor
3379,2010060118,10,11.8,85.0,eor
3379,2010060206,10,9.8,95.0,eor
3379,2010060212,10,10.7,95.0,eor
3379,2010060218,10,11.0,97.0,eor
3379,2010060306,10,10.5,96.0,eor
3379,2010060312,10,11.7,94.0,eor
3379,2010060318,10,11.4,96.0,eor
3379,2010060406,10,12.3,94.0,eor
3379,2010060412,10,20.2,58.0,eor
3379,2010060418,10,20.0,47.0,eor
3379,2010060506,10,13.6,85.0,eor
3379,2010060512,10,22.6,47.0,eor
3379,2010060518,10,22.9,44.0,eor
3379,2010060606,10,16.6,70.0,eor
3379,2010060612,10,27.0,40.0,eor
3379,2010060618,10,26.0,43.0,eor
