STATIONS_ID,MESS_DATUM,QN_4,DK_TER,FK_TER,eor
3088,1942120607,5,24,6,eor
3088,1942120614,5,28,4,eor
3088,1942120621,5,26,3,eor
3088,1942120707,5,16,2,eor
3088,1942120714,5,22,4,eor
3088,1942120721,5,22,6,eor
3088,1942120807,5,22,6,eor
3088,1942120814,5,26,7,eor
3088,1942120821,5,24,6,eor
3088,1942120907,5,22,2,eor
3088,1942120914,5,24,3,eor
3088,1942120921,5,20,2,eor
3088,1942121007,5,18,2,eor
3088,1942121014,5,18,2,eor
3088,1942121021,5,16,1,eor
3088,1942121107,5,16,2,eor
3088,1942121114,5,14,2,eor
3088,1942121121,5,12,2,eor
3088,1942121207,5,18,2,eor
3088,1942121214,5,18,2,eor
3088,1942121221,5,20,2,eor
3088,1942121307,5,20,3,eor
3088,1942121314,5,18,2,eor
3088,1942121321,5,12,3,eor
3088,1942121407,5,14,2,eor
3088,1942121414,5,22,3,eor
3088,1942121421,5,20,2,eor
3088,1942121507,5,12,1,eor
3088,1942121514,5,10,3,eor
3088,1942121521,5,8,3,eor
3088,1942121607,5,12,2,eor
3088,1942121614,5,12,2,eor
3088,1942121621,5,12,1,eor
3088,1942121707,5,12,2,eor
3088,1942121714,5,10,3,eor
3088,1942121721,5,16,3,eor
3088,1942121807,5,16,1,eor
3088,1942121814,5,14,2,eor
3088,1942121821,5,10,1,eor
3088,1942121907,5,12,2,eor
3088,1942121914,5,16,1,eor
3088,1942121921,5,14,3,eor
3088,1942122007,5,18,1,eor
3088,1942122014,5,18,1,eor
3088,1942122021,5,18,5,eor
3088,1942122107,5,20,4,eor
3088,1942122114,5,22,5,eor
3088,1942122121,5,20,4,eor
3088,1942122207,5,18,2,eor
3088,1942122214,5,18,2,eor
3088,1942122221,5,18,1,eor
3088,1942122307,5,22,4,eor
3088,1942122314,5,24,4,eor
3088,1942122321,5,22,4,eor
3088,1942122407,5,22,2,eor
3088,1942122414,5,18,3,eor
3088,1942122421,5,18,3,eor
3088,1942122507,5,18,1,eor
3088,1942122514,5,16,1,eor
3088,1942122521,5,4,1,eor
3088,1942122607,5,4,2,eor
3088,1942122614,5,8,2,eor
3088,1942122621,5,8,3,eor
3088,1942122707,5,12,1,eor
3088,1942122714,5,12,1,eor
3088,1942122721,5,12,2,eor
3088,1942122807,5,14,2,eor
3088,1942122814,5,14,3,eor
3088,1942122821,5,12,3,eor
3088,1942122907,5,14,4,eor
3088,1942122914,5,18,4,eor
3088,1942122921,5,12,4,eor
3088,1942123007,5,4,2,eor
3088,1942123014,5,32,3,eor
3088,1942123021,5,32,1,eor
3088,1942123107,5,14,2,eor
3088,1942123114,5,14,2,eor
3088,1942123121,5,12,2,eor
3088,1943010107,5,20,2,eor
3088,1943010114,5,18,3,eor
3088,1943010121,5,18,3,eor
3088,1943010207,5,6,1,eor
3088,1943010214,5,28,3,eor
3088,1943010221,5,28,4,eor
3088,1943010307,5,28,6,eor
3088,1943010314,5,28,4,eor
3088,1943010321,5,28,5,eor
3088,1943010407,5,26,4,eor
3088,1943010414,5,28,4,eor
3088,1943010421,5,26,3,eor
3088,1943010507,5,28,2,eor
3088,1943010514,5,32,2,eor
3088,1943010521,5,30,2,eor
3088,1943010607,5,28,2,eor
3088,1943010614,5,2,3,eor
3088,1943010621,5,18,1,eor
3088,1943010707,5,18,2,eor
3088,1943010714,5,16,2,eor
3088,1943010721,5,6,2,eor
3088,1943010807,5,28,1,eor
3088,1943010814,5,30,2,eor
3088,1943010821,5,28,2,eor
3088,1943010907,5,28,2,eor
3088,1943010914,5,30,2,eor
3088,1943010921,5,28,1,eor
3088,1943011007,5,12,2,eor
3088,1943011014,5,14,2,eor
3088,1943011021,5,12,2,eor
3088,1943011107,5,12,3,eor
3088,1943011114,5,14,4,eor
3088,1943011121,5,10,5,eor
3088,1943011207,5,12,4,eor
3088,1943011214,5,12,4,eor
3088,1943011221,5,12,3,eor
3088,1943011307,5,12,3,eor
3088,1943011314,5,12,2,eor
3088,1943011321,5,14,1,eor
3088,1943011407,5,12,3,eor
3088,1943011414,5,12,4,eor
3088,1943011421,5,12,3,eor
3088,1943011507,5,18,5,eor
3088,1943011514,5,22,5,eor
3088,1943011521,5,20,4,eor
3088,1943011607,5,16,2,eor
3088,1943011614,5,22,2,eor
3088,1943011621,5,20,3,eor
3088,1943011707,5,18,2,eor
3088,1943011714,5,14,2,eor
3088,1943011721,5,12,3,eor
3088,1943011807,5,14,3,eor
3088,1943011814,5,16,3,eor
3088,1943011821,5,12,1,eor
3088,1943011907,5,14,1,eor
3088,1943011914,5,16,2,eor
3088,1943011921,5,20,1,eor
3088,1943012007,5,0,0,eor
3088,1943012014,5,14,2,eor
3088,1943012021,5,14,2,eor
3088,1943012107,5,14,2,eor
3088,1943012114,5,20,3,eor
3088,1943012121,5,20,5,eor
3088,1943012207,5,22,2,eor
3088,1943012214,5,16,2,eor
3088,1943012221,5,18,2,eor
3088,1943012307,5,20,3,eor
3088,1943012314,5,28,1,eor
3088,1943012321,5,28,2,eor
3088,1943012407,5,28,5,eor
3088,1943012414,5,28,4,eor
3088,1943012421,5,28,2,eor
3088,1943012507,5,12,2,eor
3088,1943012514,5,14,4,eor
3088,1943012521,5,14,5,eor
3088,1943012607,5,16,4,eor
3088,1943012614,5,18,4,eor
3088,1943012621,5,20,4,eor
3088,1943012707,5,20,3,eor
3088,1943012714,5,24,3,eor
3088,1943012721,5,24,3,eor
3088,1943012807,5,22,3,eor
3088,1943012814,5,20,3,eor
3088,1943012821,5,20,3,eor
3088,1943012907,5,16,3,eor
3088,1943012914,5,16,4,eor
3088,1943012921,5,20,3,eor
3088,1943013007,5,14,2,eor
3088,1943013014,5,16,3,eor
3088,1943013021,5,12,4,eor
3088,1943013107,5,18,4,eor
3088,1943013114,5,16,4,eor
3088,1943013121,5,18,5,eor
3088,1943020107,5,18,5,eor
3088,1943020114,5,22,11,eor
3088,1943020121,5,20,7,eor
3088,1943020207,5,16,4,eor
3088,1943020214,5,20,5,eor
3088,1943020221,5,20,4,eor
3088,1943020307,5,20,3,eor
3088,1943020314,5,22,4,eor
3088,1943020321,5,20,3,eor
3088,1943020407,5,20,3,eor
3088,1943020414,5,24,2,eor
3088,1943020421,5,22,2,eor
3088,1943020507,5,22,3,eor
3088,1943020514,5,20,4,eor
3088,1943020521,5,20,5,eor
3088,1943020607,5,20,7,eor
3088,1943020614,5,20,7,eor
3088,1943020621,5,22,8,eor
3088,1943020707,5,24,3,eor
3088,1943020714,5,26,4,eor
3088,1943020721,5,26,3,eor
3088,1943020807,5,24,3,eor
3088,1943020814,5,20,4,eor
3088,1943020821,5,20,2,eor
3088,1943020907,5,16,4,eor
3088,1943020914,5,16,4,eor
3088,1943020921,5,12,5,eor
3088,1943021007,5,16,4,eor
3088,1943021014,5,22,7,eor
3088,1943021021,5,22,5,eor
3088,1943021107,5,22,3,eor
3088,1943021114,5,20,4,eor
3088,1943021121,5,20,4,eor
3088,1943021207,5,22,5,eor
3088,1943021214,5,22,10,eor
3088,1943021221,5,22,10,eor
3088,1943021307,5,24,8,eor
3088,1943021314,5,28,9,eor
3088,1943021321,5,24,4,eor
3088,1943021407,5,26,7,eor
3088,1943021414,5,26,7,eor
3088,1943021421,5,22,5,eor
3088,1943021507,5,24,7,eor
3088,1943021514,5,24,6,eor
3088,1943021521,5,22,5,eor
3088,1943021607,5,26,7,eor
3088,1943021614,5,30,4,eor
3088,1943021621,5,30,1,eor
3088,1943021707,5,28,1,eor
3088,1943021714,5,26,3,eor
3088,1943021721,5,22,2,eor
3088,1943021807,5,22,4,eor
3088,1943021814,5,22,5,eor
3088,1943021821,5,26,4,eor
3088,1943021907,5,22,5,eor
3088,1943021914,5,22,7,eor
3088,1943021921,5,22,7,eor
3088,1943022007,5,26,5,eor
3088,1943022014,5,26,6,eor
3088,1943022021,5,26,1,eor
3088,1943022107,5,20,3,eor
3088,1943022114,5,22,3,eor
3088,1943022121,5,20,4,eor
3088,1943022207,5,22,4,eor
3088,1943022214,5,24,4,eor
3088,1943022221,5,24,2,eor
3088,1943022307,5,22,3,eor
3088,1943022314,5,22,3,eor
3088,1943022321,5,20,2,eor
3088,1943022407,5,22,3,eor
3088,1943022414,5,20,3,eor
3088,1943022421,5,24,2,eor
3088,1943022507,5,16,2,eor
3088,1943022514,5,18,3,eor
3088,1943022521,5,20,3,eor
3088,1943022607,5,22,3,eor
3088,1943022614,5,28,4,eor
3088,1943022621,5,26,2,eor
3088,1943022707,5,20,4,eor
3088,1943022714,5,22,4,eor
3088,1943022721,5,22,4,eor
3088,1943022807,5,22,3,eor
3088,1943022814,5,22,4,eor
3088,1943022821,5,26,5,eor
3088,1943030107,5,24,4,eor
3088,1943030114,5,28,7,eor
3088,1943030121,5,26,4,eor
3088,1943030207,5,26,5,eor
3088,1943030214,5,28,8,eor
3088,1943030221,5,26,6,eor
3088,1943030307,5,28,4,eor
3088,1943030314,5,30,4,eor
3088,1943030321,5,28,2,eor
3088,1943030407,5,12,1,eor
3088,1943030414,5,14,4,eor
3088,1943030421,5,12,2,eor
3088,1943030507,5,16,3,eor
3088,1943030514,5,28,4,eor
3088,1943030521,5,28,5,eor
3088,1943030607,5,30,3,eor
3088,1943030614,5,2,3,eor
3088,1943030621,5,2,1,eor
3088,1943030707,5,28,1,eor
3088,1943030714,5,28,1,eor
3088,1943030721,5,0,0,eor
3088,1943030807,5,12,1,eor
3088,1943030814,5,12,4,eor
3088,1943030821,5,14,1,eor
3088,1943030907,5,24,1,eor
3088,1943030914,5,24,1,eor
3088,1943030921,5,26,1,eor
3088,1943031007,5,20,3,eor
3088,1943031014,5,20,4,eor
3088,1943031021,5,20,2,eor
3088,1943031107,5,20,4,eor
3088,1943031114,5,18,4,eor
3088,1943031121,5,22,3,eor
3088,1943031207,5,20,1,eor
3088,1943031214,5,24,2,eor
3088,1943031221,5,12,1,eor
3088,1943031307,5,6,1,eor
3088,1943031314,5,2,3,eor
3088,1943031321,5,4,2,eor
3088,1943031407,5,4,2,eor
3088,1943031414,5,6,3,eor
3088,1943031421,5,2,1,eor
3088,1943031507,5,2,1,eor
3088,1943031514,5,8,2,eor
3088,1943031521,5,0,0,eor
3088,1943031607,5,0,0,eor
3088,1943031614,5,24,2,eor
3088,1943031621,5,2,1,eor
3088,1943031707,5,6,1,eor
3088,1943031714,5,6,2,eor
3088,1943031721,5,4,2,eor
3088,1943031807,5,6,3,eor
3088,1943031814,5,6,5,eor
3088,1943031821,5,6,5,eor
3088,1943031907,5,6,4,eor
3088,1943031914,5,10,5,eor
3088,1943031921,5,8,5,eor
3088,1943032007,5,10,4,eor
3088,1943032014,5,8,5,eor
3088,1943032021,5,8,4,eor
3088,1943032107,5,4,2,eor
3088,1943032114,5,6,4,eor
3088,1943032121,5,6,3,eor
3088,1943032207,5,10,3,eor
3088,1943032214,5,6,4,eor
3088,1943032221,5,8,3,eor
3088,1943032307,5,10,3,eor
3088,1943032314,5,10,3,eor
3088,1943032321,5,8,4,eor
3088,1943032407,5,12,3,eor
3088,1943032414,5,12,3,eor
3088,1943032421,5,4,2,eor
3088,1943032507,5,4,1,eor
3088,1943032514,5,8,2,eor
3088,1943032521,5,4,3,eor
3088,1943032607,5,8,1,eor
3088,1943032614,5,16,2,eor
3088,1943032621,5,4,1,eor
3088,1943032707,5,22,3,eor
3088,1943032714,5,22,3,eor
3088,1943032721,5,20,3,eor
3088,1943032807,5,20,1,eor
3088,1943032814,5,26,1,eor
3088,1943032821,5,24,1,eor
3088,1943032907,5,30,3,eor
3088,1943032914,5,26,3,eor
3088,1943032921,5,20,3,eor
3088,1943033007,5,20,5,eor
3088,1943033014,5,22,4,eor
3088,1943033021,5,20,5,eor
3088,1943033107,5,26,7,eor
3088,1943033114,5,26,9,eor
3088,1943033121,5,24,6,eor
3088,1943040107,5,26,6,eor
3088,1943040114,5,28,11,eor
3088,1943040121,5,28,9,eor
3088,1943040207,5,28,7,eor
3088,1943040214,5,28,5,eor
3088,1943040221,5,28,5,eor
3088,1943040307,5,22,2,eor
3088,1943040314,5,28,2,eor
3088,1943040321,5,28,1,eor
3088,1943040407,5,28,2,eor
3088,1943040414,5,24,2,eor
3088,1943040421,5,20,3,eor
3088,1943040507,5,22,3,eor
3088,1943040514,5,22,4,eor
3088,1943040521,5,20,3,eor
3088,1943040607,5,24,4,eor
3088,1943040614,5,24,7,eor
3088,1943040621,5,28,6,eor
3088,1943040707,5,20,4,eor
3088,1943040714,5,16,6,eor
3088,1943040721,5,30,7,eor
3088,1943040807,5,30,5,eor
3088,1943040814,5,30,6,eor
3088,1943040821,5,30,3,eor
3088,1943040907,5,18,3,eor
3088,1943040914,5,20,2,eor
3088,1943040921,5,24,2,eor
3088,1943041007,5,22,4,eor
3088,1943041014,5,24,4,eor
3088,1943041021,5,24,4,eor
3088,1943041107,5,22,3,eor
3088,1943041114,5,22,4,eor
